Date,^FTSE,^GSPC,^N225,^STOXX50E
2013-03-20,6432.7001953125,1558.7099609375,,2708.89990234375
2013-03-21,6388.60009765625,1545.800048828125,12635.6904296875,2683.919921875
2013-03-22,6392.7998046875,1556.8900146484375,12338.5302734375,2681.669921875
2013-03-25,6378.39990234375,1551.68994140625,12546.4599609375,2649.280029296875
2013-03-26,6399.39990234375,1563.77001953125,12471.6201171875,2641.1201171875
2013-03-27,6387.60009765625,1562.8499755859375,12493.7900390625,2612.4599609375
2013-03-28,6411.7001953125,1569.18994140625,12335.9599609375,2624.02001953125
2013-03-29,,,12397.91015625,
2013-04-01,,1562.1700439453125,12135.01953125,
2013-04-02,6490.7001953125,1570.25,12003.4296875,2679.800048828125
2013-04-03,6420.2998046875,1553.68994140625,12362.2001953125,2639.010009765625
2013-04-04,6344.10009765625,1559.97998046875,12634.5400390625,2621.429931640625
2013-04-05,6249.7998046875,1553.280029296875,12833.6396484375,2585.280029296875
2013-04-08,6276.89990234375,1563.0699462890625,13192.58984375,2589.25
2013-04-09,6313.2001953125,1568.6099853515625,13192.349609375,2595.1298828125
2013-04-10,6387.39990234375,1587.72998046875,13288.1298828125,2661.6201171875
2013-04-11,6416.10009765625,1593.3699951171875,13549.16015625,2674.330078125
2013-04-12,6384.39990234375,1588.8499755859375,13485.1396484375,2633.469970703125
2013-04-15,6343.60009765625,1552.3599853515625,13275.66015625,2624.7099609375
2013-04-16,6304.60009765625,1574.5699462890625,13221.4404296875,2609.300048828125
2013-04-17,6244.2001953125,1552.010009765625,13382.8896484375,2553.489990234375
2013-04-18,6243.7001953125,1541.6099853515625,13220.0703125,2555.5
2013-04-19,6286.60009765625,1555.25,13316.48046875,2575.159912109375
2013-04-22,6280.60009765625,1562.5,13568.3701171875,2583.6201171875
2013-04-23,6406.10009765625,1578.780029296875,13529.650390625,2662.8798828125
2013-04-24,6431.7998046875,1578.7900390625,13843.4599609375,2702.050048828125
2013-04-25,6442.60009765625,1585.1600341796875,13926.080078125,2704.409912109375
2013-04-26,6426.39990234375,1582.239990234375,13884.1298828125,2683.429931640625
2013-04-29,6458.0,1593.6099853515625,,2717.3798828125
2013-04-30,6430.10009765625,1597.5699462890625,13860.8603515625,2712.0
2013-05-01,6451.2998046875,1582.699951171875,13799.349609375,
2013-05-02,6460.7001953125,1597.5899658203125,13694.0400390625,2718.89990234375
2013-05-03,6521.5,1614.4200439453125,,2763.679931640625
2013-05-06,,1617.5,,2750.52001953125
2013-05-07,6557.2998046875,1625.9599609375,14180.240234375,2769.080078125
2013-05-08,6583.5,1632.68994140625,14285.6904296875,2784.6201171875
2013-05-09,6592.7001953125,1626.6700439453125,14191.48046875,
2013-05-10,6625.0,1633.699951171875,14607.5400390625,2785.239990234375
2013-05-13,6631.7998046875,1633.77001953125,14782.2099609375,2777.389892578125
2013-05-14,6686.10009765625,1650.3399658203125,14758.419921875,2795.6298828125
2013-05-15,6693.60009765625,1658.780029296875,15096.0302734375,2809.580078125
2013-05-16,6687.7998046875,1650.469970703125,15037.240234375,2806.699951171875
2013-05-17,6723.10009765625,1667.469970703125,15138.1201171875,2817.989990234375
2013-05-20,6755.60009765625,1666.2900390625,15360.8095703125,
2013-05-21,6803.89990234375,1669.1600341796875,15381.01953125,2821.64990234375
2013-05-22,6840.2998046875,1655.3499755859375,15627.259765625,2835.010009765625
2013-05-23,6696.7998046875,1650.510009765625,14483.98046875,2776.780029296875
2013-05-24,6654.2998046875,1649.5999755859375,14612.4501953125,2764.2900390625
2013-05-27,,,14142.650390625,2795.0
2013-05-28,6762.0,1660.06005859375,14311.98046875,2835.8701171875
2013-05-29,6627.2001953125,1648.3599853515625,14326.4599609375,2786.5400390625
2013-05-30,6657.0,1654.4100341796875,13589.0302734375,2799.199951171875
2013-05-31,6583.10009765625,1630.739990234375,13774.5400390625,2769.639892578125
2013-06-03,6525.10009765625,1640.4200439453125,13261.8203125,2747.739990234375
2013-06-04,6558.60009765625,1631.3800048828125,13533.759765625,2755.699951171875
2013-06-05,6419.2998046875,1608.9000244140625,13014.8701171875,2709.330078125
2013-06-06,6336.10009765625,1622.56005859375,12904.01953125,2676.2099609375
2013-06-07,6412.0,1643.3800048828125,12877.5302734375,2724.080078125
2013-06-10,6400.5,1642.81005859375,13514.2001953125,2719.39990234375
2013-06-11,6340.10009765625,1626.1300048828125,13317.6201171875,2683.199951171875
2013-06-12,6299.5,1612.52001953125,13289.3203125,2666.52001953125
2013-06-13,6304.60009765625,1636.3599853515625,12445.3798828125,2661.7099609375
2013-06-14,6308.2998046875,1626.72998046875,12686.51953125,2667.320068359375
2013-06-17,6330.5,1639.0400390625,13033.1201171875,2702.68994140625
2013-06-18,6374.2001953125,1651.81005859375,13007.2802734375,2700.929931640625
2013-06-19,6348.7998046875,1628.9300537109375,13245.2197265625,2683.97998046875
2013-06-20,6159.5,1588.18994140625,13014.580078125,2586.449951171875
2013-06-21,6116.2001953125,1592.4300537109375,13230.1298828125,2549.47998046875
2013-06-24,6029.10009765625,1573.0899658203125,13062.7802734375,2511.830078125
2013-06-25,6101.89990234375,1588.030029296875,12969.33984375,2543.3701171875
2013-06-26,6165.5,1603.260009765625,12834.009765625,2602.81005859375
2013-06-27,6243.39990234375,1613.199951171875,13213.5498046875,2619.860107421875
2013-06-28,6215.5,1606.280029296875,13677.3203125,2602.590087890625
2013-07-01,6307.7998046875,1614.9599609375,13852.5,2622.6201171875
2013-07-02,6303.89990234375,1614.0799560546875,14098.740234375,2603.199951171875
2013-07-03,6229.89990234375,1615.4100341796875,14055.5595703125,2570.760009765625
2013-07-04,6421.7001953125,,14018.9296875,2646.5400390625
2013-07-05,6375.5,1631.8900146484375,14309.9697265625,2596.010009765625
2013-07-08,6450.10009765625,1640.4599609375,14109.33984375,2650.85009765625
2013-07-09,6513.10009765625,1652.3199462890625,14472.900390625,2664.139892578125
2013-07-10,6505.0,1652.6199951171875,14416.599609375,2659.7099609375
2013-07-11,6543.39990234375,1675.02001953125,14472.580078125,2681.320068359375
2013-07-12,6544.89990234375,1680.18994140625,14506.25,2674.8701171875
2013-07-15,6586.10009765625,1682.5,,2686.68994140625
2013-07-16,6556.39990234375,1676.260009765625,14599.1201171875,2665.610107421875
2013-07-17,6571.89990234375,1680.9100341796875,14615.0400390625,2681.8798828125
2013-07-18,6634.39990234375,1689.3699951171875,14808.5,2717.989990234375
2013-07-19,6630.7001953125,1692.0899658203125,14589.91015625,2716.169921875
2013-07-22,6623.2001953125,1695.530029296875,14658.0400390625,2725.39990234375
2013-07-23,6597.39990234375,1692.3900146484375,14778.509765625,2722.89990234375
2013-07-24,6620.39990234375,1685.93994140625,14731.2802734375,2752.25
2013-07-25,6588.0,1690.25,14562.9296875,2740.2900390625
2013-07-26,6554.7998046875,1691.6500244140625,14129.98046875,2741.9599609375
2013-07-29,6560.2998046875,1685.3299560546875,13661.1298828125,2741.72998046875
2013-07-30,6571.0,1685.9599609375,13869.8203125,2759.2099609375
2013-07-31,6621.10009765625,1685.72998046875,13668.3203125,2768.14990234375
2013-08-01,6682.0,1706.8699951171875,14005.76953125,
2013-08-02,6647.89990234375,1709.6700439453125,14466.16015625,2811.0
2013-08-05,6619.60009765625,1707.1400146484375,14258.0400390625,2809.080078125
2013-08-06,6604.2001953125,1697.3699951171875,14401.0595703125,2790.780029296875
2013-08-07,6511.2001953125,1690.9100341796875,13824.9404296875,2794.43994140625
2013-08-08,6529.7001953125,1697.47998046875,13605.5595703125,2816.8798828125
2013-08-09,6583.39990234375,1691.4200439453125,13615.1904296875,2825.6201171875
2013-08-12,6574.2998046875,1689.469970703125,13519.4296875,2827.14990234375
2013-08-13,6611.89990234375,1694.1600341796875,13867.0,2841.610107421875
2013-08-14,6587.39990234375,1685.3900146484375,14050.16015625,2852.080078125
2013-08-15,6483.2998046875,1661.3199462890625,13752.9404296875,2835.860107421875
2013-08-16,6500.0,1655.8299560546875,13650.1103515625,2854.27001953125
2013-08-19,6465.7001953125,1646.06005859375,13758.1298828125,2823.35009765625
2013-08-20,6453.5,1652.3499755859375,13396.3798828125,2787.97998046875
2013-08-21,6390.7998046875,1642.800048828125,13424.330078125,2774.580078125
2013-08-22,6446.89990234375,1656.9599609375,13365.169921875,2812.320068359375
2013-08-23,6492.10009765625,1663.5,13660.5498046875,2826.050048828125
2013-08-26,,1656.780029296875,13636.2802734375,2821.449951171875
2013-08-27,6441.0,1630.47998046875,13542.3701171875,2749.27001953125
2013-08-28,6430.10009765625,1634.9599609375,13338.4599609375,2742.610107421875
2013-08-29,6483.10009765625,1638.1700439453125,13459.7099609375,2758.31005859375
2013-08-30,6412.89990234375,1632.969970703125,13388.8603515625,2721.3701171875
2013-09-02,6506.2001953125,,13572.919921875,
2013-09-03,6468.39990234375,1639.77001953125,13978.4404296875,2753.35009765625
2013-09-04,6474.7001953125,1653.0799560546875,14053.8701171875,2758.2900390625
2013-09-05,6532.39990234375,1655.0799560546875,14064.8203125,2774.199951171875
2013-09-06,6547.2998046875,1655.1700439453125,13860.8095703125,2803.419921875
2013-09-09,6530.7001953125,1671.7099609375,14205.23046875,2798.31005859375
2013-09-10,6584.0,1683.989990234375,14423.3603515625,2851.39990234375
2013-09-11,6588.39990234375,1689.1300048828125,14425.0703125,2863.43994140625
2013-09-12,6589.0,1683.4200439453125,14387.26953125,2862.070068359375
2013-09-13,6583.7998046875,1687.989990234375,14404.669921875,2867.110107421875
2013-09-16,6622.89990234375,1697.5999755859375,,2894.639892578125
2013-09-17,6570.2001953125,1704.760009765625,14311.669921875,2890.949951171875
2013-09-18,6558.7998046875,1725.52001953125,14505.3603515625,2908.919921875
2013-09-19,6625.39990234375,1722.3399658203125,14766.1796875,2936.199951171875
2013-09-20,6596.39990234375,1709.9100341796875,14742.419921875,2927.18994140625
2013-09-23,6557.39990234375,1701.8399658203125,,2906.35009765625
2013-09-24,6571.5,1697.4200439453125,14732.6103515625,2922.929931640625
2013-09-25,6551.5,1692.77001953125,14620.5302734375,2927.35009765625
2013-09-26,6565.60009765625,1698.6700439453125,14799.1201171875,2922.989990234375
2013-09-27,6512.7001953125,1691.75,14760.0703125,2919.340087890625
2013-09-30,6462.2001953125,1681.550048828125,14455.7998046875,2893.14990234375
2013-10-01,6460.0,1695.0,14484.7197265625,2933.02001953125
2013-10-02,6437.5,1693.8699951171875,14170.490234375,2918.31005859375
2013-10-03,6449.0,1678.6600341796875,14157.25,2902.1201171875
2013-10-04,6453.89990234375,1690.5,14024.3095703125,2928.31005859375
2013-10-07,6437.2998046875,1676.1199951171875,13853.3203125,2923.0400390625
2013-10-08,6365.7998046875,1655.449951171875,13894.6103515625,2903.35009765625
2013-10-09,6337.89990234375,1656.4000244140625,14037.83984375,2904.72998046875
2013-10-10,6430.5,1692.56005859375,14194.7099609375,2969.409912109375
2013-10-11,6487.2001953125,1703.199951171875,14404.740234375,2974.280029296875
2013-10-14,6507.7001953125,1710.1400146484375,,2977.68994140625
2013-10-15,6549.10009765625,1698.06005859375,14441.5400390625,3004.56005859375
2013-10-16,6571.60009765625,1721.5400390625,14467.1396484375,3015.39990234375
2013-10-17,6576.2001953125,1733.1500244140625,14586.509765625,3010.389892578125
2013-10-18,6622.60009765625,1744.5,14561.5400390625,3033.31005859375
2013-10-21,6654.2001953125,1744.6600341796875,14693.5703125,3028.64990234375
2013-10-22,6695.7001953125,1754.6700439453125,14713.25,3045.77001953125
2013-10-23,6674.5,1746.3800048828125,14426.0498046875,3017.159912109375
2013-10-24,6713.2001953125,1752.0699462890625,14486.41015625,3038.9599609375
2013-10-25,6721.2998046875,1759.77001953125,14088.1904296875,3034.5
2013-10-28,6725.7998046875,1762.1099853515625,14396.0400390625,3022.0400390625
2013-10-29,6774.7001953125,1771.949951171875,14325.98046875,3050.639892578125
2013-10-30,6777.7001953125,1763.31005859375,14502.349609375,3040.68994140625
2013-10-31,6731.39990234375,1756.5400390625,14327.9404296875,3067.949951171875
2013-11-01,6734.7001953125,1761.6400146484375,14201.5703125,3052.139892578125
2013-11-04,6763.60009765625,1767.9300537109375,,3061.179931640625
2013-11-05,6746.7998046875,1762.969970703125,14225.3701171875,3035.919921875
2013-11-06,6741.7001953125,1770.489990234375,14337.3095703125,3056.39990234375
2013-11-07,6697.2001953125,1747.1500244140625,14228.4404296875,3042.97998046875
2013-11-08,6708.39990234375,1770.6099853515625,14086.7998046875,3034.909912109375
2013-11-11,6728.39990234375,1771.8900146484375,14269.83984375,3052.830078125
2013-11-12,6726.7998046875,1767.68994140625,14588.6796875,3034.679931640625
2013-11-13,6630.0,1782.0,14567.16015625,3021.169921875
2013-11-14,6666.10009765625,1790.6199951171875,14876.41015625,3053.68994140625
2013-11-15,6693.39990234375,1798.1800537109375,15165.919921875,3054.530029296875
2013-11-18,6723.5,1791.530029296875,15164.2998046875,3081.300048828125
2013-11-19,6698.0,1787.8699951171875,15126.5595703125,3049.169921875
2013-11-20,6681.10009765625,1781.3699951171875,15076.080078125,3047.320068359375
2013-11-21,6681.2998046875,1795.8499755859375,15365.599609375,3044.340087890625
2013-11-22,6674.2998046875,1804.760009765625,15381.7197265625,3055.97998046875
2013-11-25,6694.60009765625,1802.47998046875,15619.1298828125,3072.75
2013-11-26,6636.2001953125,1802.75,15515.240234375,3062.6201171875
2013-11-27,6649.5,1807.22998046875,15449.6298828125,3082.64990234375
2013-11-28,6654.5,,15727.1201171875,3092.419921875
2013-11-29,6650.60009765625,1805.81005859375,15661.8701171875,3086.639892578125
2013-12-02,6595.2998046875,1800.9000244140625,15655.0703125,3077.22998046875
2013-12-03,6532.39990234375,1795.1500244140625,15749.66015625,3013.8798828125
2013-12-04,6510.0,1792.81005859375,15407.9404296875,2991.760009765625
2013-12-05,6498.2998046875,1785.030029296875,15177.490234375,2953.169921875
2013-12-06,6552.0,1805.0899658203125,15299.8603515625,2979.93994140625
2013-12-09,6559.5,1808.3699951171875,15650.2099609375,2988.669921875
2013-12-10,6523.2998046875,1802.6199951171875,15611.3095703125,2960.860107421875
2013-12-11,6507.7001953125,1782.219970703125,15515.0595703125,2947.31005859375
2013-12-12,6445.2998046875,1775.5,15341.8203125,2928.1201171875
2013-12-13,6440.0,1775.3199462890625,15403.1103515625,2921.919921875
2013-12-16,6522.2001953125,1786.5400390625,15152.91015625,2978.77001953125
2013-12-17,6486.2001953125,1781.0,15278.6298828125,2941.760009765625
2013-12-18,6492.10009765625,1810.6500244140625,15587.7998046875,2975.090087890625
2013-12-19,6584.7001953125,1809.5999755859375,15859.2197265625,3014.699951171875
2013-12-20,6606.60009765625,1818.3199462890625,15870.419921875,3049.35009765625
2013-12-23,6678.60009765625,1827.989990234375,,3070.909912109375
2013-12-24,6694.2001953125,1833.3199462890625,15889.330078125,
2013-12-25,,,16009.990234375,
2013-12-26,,1842.02001953125,16174.4404296875,
2013-12-27,6750.89990234375,1841.4000244140625,16178.9404296875,3111.3701171875
2013-12-30,6731.2998046875,1841.0699462890625,16291.3095703125,3100.929931640625
2013-12-31,6749.10009765625,1848.3599853515625,,
2014-01-02,6717.89990234375,1831.97998046875,,
2014-01-03,6730.7001953125,1831.3699951171875,,3074.429931640625
2014-01-06,6730.7001953125,1826.77001953125,15908.8798828125,3069.159912109375
2014-01-07,6755.5,1837.8800048828125,15814.3701171875,3110.9599609375
2014-01-08,6721.7998046875,1837.489990234375,16121.4501953125,3110.659912109375
2014-01-09,6691.2998046875,1838.1300048828125,15880.330078125,3090.260009765625
2014-01-10,6739.89990234375,1842.3699951171875,15912.0595703125,3104.14990234375
2014-01-13,6757.2001953125,1819.199951171875,,3111.93994140625
2014-01-14,6766.89990234375,1838.8800048828125,15422.400390625,3119.530029296875
2014-01-15,6819.89990234375,1848.3800048828125,15808.73046875,3168.760009765625
2014-01-16,6815.39990234375,1845.8900146484375,15747.2001953125,3150.199951171875
2014-01-17,6829.2998046875,1838.699951171875,15734.4599609375,3154.10009765625
2014-01-20,6836.7001953125,,15641.6796875,3153.169921875
2014-01-21,6834.2998046875,1843.800048828125,15795.9599609375,3153.080078125
2014-01-22,6826.2998046875,1844.8599853515625,15820.9599609375,3151.27001953125
2014-01-23,6773.2998046875,1828.4599609375,15695.8896484375,3117.080078125
2014-01-24,6663.7001953125,1790.2900390625,15391.5595703125,3028.199951171875
2014-01-27,6550.7001953125,1781.56005859375,15005.73046875,3014.6201171875
2014-01-28,6572.2998046875,1792.5,14980.16015625,3038.60009765625
2014-01-29,6544.2998046875,1774.199951171875,15383.91015625,3011.449951171875
2014-01-30,6538.5,1794.18994140625,15007.0595703125,3027.300048828125
2014-01-31,6510.39990234375,1782.5899658203125,14914.5302734375,3013.9599609375
2014-02-03,6465.7001953125,1741.8900146484375,14619.1298828125,2963.9599609375
2014-02-04,6449.2998046875,1755.199951171875,14008.4697265625,2962.489990234375
2014-02-05,6457.89990234375,1751.6400146484375,14180.3798828125,2962.510009765625
2014-02-06,6558.2998046875,1773.4300537109375,14155.1201171875,3010.7900390625
2014-02-07,6571.7001953125,1797.02001953125,14462.41015625,3038.489990234375
2014-02-10,6591.60009765625,1799.8399658203125,14718.33984375,3032.530029296875
2014-02-11,6672.7001953125,1819.75,,3077.080078125
2014-02-12,6675.0,1819.260009765625,14800.0595703125,3094.889892578125
2014-02-13,6659.39990234375,1829.8299560546875,14534.740234375,3097.949951171875
2014-02-14,6663.60009765625,1838.6300048828125,14313.0302734375,3119.06005859375
2014-02-17,6736.0,,14393.1103515625,
2014-02-18,6796.39990234375,1840.760009765625,14843.240234375,3117.43994140625
2014-02-19,6796.7001953125,1828.75,14766.5302734375,3120.800048828125
2014-02-20,6813.0,1839.780029296875,14449.1796875,3121.590087890625
2014-02-21,6838.10009765625,1836.25,14865.669921875,3131.669921875
2014-02-24,6865.89990234375,1847.6099853515625,14837.6796875,3157.31005859375
2014-02-25,6830.5,1845.1199951171875,15051.599609375,3157.47998046875
2014-02-26,6799.2001953125,1845.1600341796875,14970.9697265625,3148.18994140625
2014-02-27,6810.2998046875,1854.2900390625,14923.1103515625,3134.93994140625
2014-02-28,6809.7001953125,1859.449951171875,14841.0703125,3149.22998046875
2014-03-03,6708.39990234375,1845.72998046875,14652.23046875,3053.989990234375
2014-03-04,6823.7998046875,1873.9100341796875,14721.48046875,3136.330078125
2014-03-05,6775.39990234375,1873.81005859375,14897.6298828125,3135.969970703125
2014-03-06,6788.5,1877.030029296875,15134.75,3144.530029296875
2014-03-07,6712.7001953125,1878.0400390625,15274.0703125,3095.31005859375
2014-03-10,6689.5,1877.1700439453125,15120.1396484375,3092.7900390625
2014-03-11,6685.5,1867.6300048828125,15224.1103515625,3092.550048828125
2014-03-12,6620.89990234375,1868.199951171875,14830.3896484375,3065.4599609375
2014-03-13,6553.7998046875,1846.3399658203125,14815.98046875,3019.5400390625
2014-03-14,6527.89990234375,1841.1300048828125,14327.66015625,3004.639892578125
2014-03-17,6568.39990234375,1858.8299560546875,14277.669921875,3049.18994140625
2014-03-18,6605.2998046875,1872.25,14411.26953125,3073.75
2014-03-19,6573.10009765625,1860.77001953125,14462.51953125,3076.360107421875
2014-03-20,6542.39990234375,1872.010009765625,14224.23046875,3088.89990234375
2014-03-21,6557.2001953125,1866.52001953125,,3096.489990234375
2014-03-24,6520.39990234375,1857.43994140625,14475.2998046875,3052.909912109375
2014-03-25,6604.89990234375,1865.6199951171875,14423.1904296875,3096.639892578125
2014-03-26,6605.2998046875,1852.56005859375,14477.16015625,3130.169921875
2014-03-27,6588.2998046875,1849.0400390625,14622.8896484375,3133.75
2014-03-28,6615.60009765625,1857.6199951171875,14696.0302734375,3172.429931640625
2014-03-31,6598.39990234375,1872.3399658203125,14827.830078125,3161.60009765625
2014-04-01,6652.60009765625,1885.52001953125,14791.990234375,3186.340087890625
2014-04-02,6659.0,1890.9000244140625,14946.3203125,3187.449951171875
2014-04-03,6649.10009765625,1888.77001953125,15071.8798828125,3206.760009765625
2014-04-04,6695.60009765625,1865.0899658203125,15063.76953125,3230.330078125
2014-04-07,6622.7998046875,1845.0400390625,14808.849609375,3185.969970703125
2014-04-08,6590.7001953125,1851.9599609375,14606.8798828125,3177.659912109375
2014-04-09,6635.60009765625,1872.1800537109375,14299.6904296875,3182.7900390625
2014-04-10,6642.0,1833.0799560546875,14300.1201171875,3152.860107421875
2014-04-11,6561.7001953125,1815.68994140625,13960.0498046875,3116.5400390625
2014-04-14,6583.7998046875,1830.6099853515625,13910.16015625,3131.570068359375
2014-04-15,6541.60009765625,1842.97998046875,13996.8095703125,3091.52001953125
2014-04-16,6584.2001953125,1862.31005859375,14417.6796875,3139.260009765625
2014-04-17,6625.2998046875,1864.8499755859375,14417.5302734375,3155.81005859375
2014-04-18,,,14516.26953125,
2014-04-21,,1871.8900146484375,14512.3798828125,
2014-04-22,6681.7998046875,1879.550048828125,14388.76953125,3199.68994140625
2014-04-23,6674.7001953125,1875.3900146484375,14546.26953125,3175.969970703125
2014-04-24,6703.0,1878.6099853515625,14404.990234375,3189.81005859375
2014-04-25,6685.7001953125,1863.4000244140625,14429.259765625,3147.39990234375
2014-04-28,6700.2001953125,1869.4300537109375,14288.23046875,3165.840087890625
2014-04-29,6769.89990234375,1878.3299560546875,,3208.679931640625
2014-04-30,6780.0,1883.949951171875,14304.1103515625,3198.389892578125
2014-05-01,6808.89990234375,1883.6800537109375,14485.1298828125,
2014-05-02,6822.39990234375,1881.1400146484375,14457.509765625,3177.889892578125
2014-05-05,,1884.6600341796875,,3171.2900390625
2014-05-06,6798.60009765625,1867.719970703125,,3149.7900390625
2014-05-07,6796.39990234375,1878.2099609375,14033.4501953125,3159.669921875
2014-05-08,6839.2998046875,1875.6300048828125,14163.7802734375,3204.300048828125
2014-05-09,6814.60009765625,1878.47998046875,14199.58984375,3184.090087890625
2014-05-12,6851.7998046875,1896.6500244140625,14149.51953125,3206.969970703125
2014-05-13,6873.10009765625,1897.449951171875,14425.4404296875,3211.780029296875
2014-05-14,6878.5,1888.530029296875,14405.759765625,3210.419921875
2014-05-15,6840.89990234375,1870.8499755859375,14298.2099609375,3163.219970703125
2014-05-16,6855.7998046875,1877.8599853515625,14096.58984375,3172.719970703125
2014-05-19,6844.60009765625,1885.0799560546875,14006.4404296875,3169.89990234375
2014-05-20,6802.0,1872.8299560546875,14075.25,3163.929931640625
2014-05-21,6821.0,1888.030029296875,14042.169921875,3187.080078125
2014-05-22,6820.60009765625,1892.489990234375,14337.7900390625,3187.6298828125
2014-05-23,6815.7998046875,1900.530029296875,14462.169921875,3203.280029296875
2014-05-26,,,14602.51953125,3240.389892578125
2014-05-27,6844.89990234375,1911.9100341796875,14636.51953125,3244.280029296875
2014-05-28,6851.2001953125,1909.780029296875,14670.9501953125,3246.239990234375
2014-05-29,6871.2998046875,1920.030029296875,14681.7197265625,
2014-05-30,6844.5,1923.5699462890625,14632.3798828125,3244.60009765625
2014-06-02,6864.10009765625,1924.969970703125,14935.919921875,3247.800048828125
2014-06-03,6836.2998046875,1924.239990234375,15034.25,3241.0400390625
2014-06-04,6818.60009765625,1927.8800048828125,15067.9599609375,3237.929931640625
2014-06-05,6813.5,1940.4599609375,15079.3701171875,3267.050048828125
2014-06-06,6858.2001953125,1949.43994140625,15077.240234375,3294.280029296875
2014-06-09,6875.0,1951.27001953125,15124.0,
2014-06-10,6873.60009765625,1950.7900390625,14994.7998046875,3313.800048828125
2014-06-11,6838.89990234375,1943.8900146484375,15069.48046875,3289.090087890625
2014-06-12,6843.10009765625,1930.1099853515625,14973.5302734375,3284.280029296875
2014-06-13,6777.89990234375,1936.1600341796875,15097.83984375,3282.840087890625
2014-06-16,6754.60009765625,1937.780029296875,14933.2900390625,3261.419921875
2014-06-17,6766.7998046875,1941.989990234375,14975.9697265625,3275.330078125
2014-06-18,6778.60009765625,1956.97998046875,15115.7998046875,3279.199951171875
2014-06-19,6808.10009765625,1959.47998046875,15361.16015625,3314.800048828125
2014-06-20,6825.2001953125,1962.8699951171875,15349.419921875,3302.360107421875
2014-06-23,6800.60009765625,1962.6099853515625,15369.2802734375,3282.580078125
2014-06-24,6787.10009765625,1949.97998046875,15376.240234375,3284.81005859375
2014-06-25,6733.60009765625,1959.530029296875,15266.6103515625,3252.31005859375
2014-06-26,6735.10009765625,1957.219970703125,15308.490234375,3233.18994140625
2014-06-27,6757.7998046875,1960.9599609375,15095.0,3227.85009765625
2014-06-30,6743.89990234375,1960.22998046875,15162.099609375,3228.239990234375
2014-07-01,6802.89990234375,1973.3199462890625,15326.2001953125,3258.7099609375
2014-07-02,6816.39990234375,1974.6199951171875,15369.9697265625,3252.25
2014-07-03,6865.2001953125,1985.43994140625,15348.2900390625,3289.75
2014-07-04,6866.10009765625,,15437.1298828125,3270.469970703125
2014-07-07,6823.5,1977.6500244140625,15379.4404296875,3230.919921875
2014-07-08,6738.5,1963.7099609375,15314.41015625,3184.3798828125
2014-07-09,6718.0,1972.8299560546875,15302.650390625,3203.10009765625
2014-07-10,6672.39990234375,1964.6800537109375,15216.4697265625,3150.590087890625
2014-07-11,6690.2001953125,1967.5699462890625,15164.0400390625,3157.050048828125
2014-07-14,6746.10009765625,1977.0999755859375,15296.8203125,3185.860107421875
2014-07-15,6710.5,1973.280029296875,15395.16015625,3153.75
2014-07-16,6784.7001953125,1981.5699462890625,15379.2998046875,3202.93994140625
2014-07-17,6738.2998046875,1958.1199951171875,15370.259765625,3157.820068359375
2014-07-18,6749.5,1978.219970703125,15215.7099609375,3164.2099609375
2014-07-21,6728.39990234375,1973.6300048828125,,3137.06005859375
2014-07-22,6795.2998046875,1983.530029296875,15343.2802734375,3189.219970703125
2014-07-23,6798.2001953125,1987.010009765625,15328.5595703125,3193.1298828125
2014-07-24,6821.5,1987.97998046875,15284.419921875,3220.070068359375
2014-07-25,6791.60009765625,1978.3399658203125,15457.8701171875,3174.989990234375
2014-07-28,6788.10009765625,1978.9100341796875,15529.400390625,3171.550048828125
2014-07-29,6807.7998046875,1969.949951171875,15618.0703125,3190.5400390625
2014-07-30,6773.39990234375,1970.0699462890625,15646.23046875,3169.22998046875
2014-07-31,6730.10009765625,1930.6700439453125,15620.76953125,3115.510009765625
2014-08-01,6679.2001953125,1925.1500244140625,15523.1103515625,
2014-08-04,6677.5,1938.989990234375,15474.5,3070.4599609375
2014-08-05,6682.5,1920.2099609375,15320.3095703125,3072.199951171875
2014-08-06,6636.2001953125,1920.239990234375,15159.7900390625,3050.3701171875
2014-08-07,6597.39990234375,1909.5699462890625,15232.3701171875,3012.8798828125
2014-08-08,6567.39990234375,1931.5899658203125,14778.3701171875,3006.830078125
2014-08-11,6632.7998046875,1936.9200439453125,15130.51953125,3047.56005859375
2014-08-12,6632.39990234375,1933.75,15161.3095703125,3023.77001953125
2014-08-13,6656.7001953125,1946.719970703125,15213.6298828125,3056.169921875
2014-08-14,6685.2998046875,1955.1800537109375,15314.5703125,3058.159912109375
2014-08-15,6689.10009765625,1955.06005859375,15318.33984375,3033.52001953125
2014-08-18,6741.2998046875,1971.739990234375,15322.599609375,3073.449951171875
2014-08-19,6779.2998046875,1981.5999755859375,15449.7900390625,3091.110107421875
2014-08-20,6755.5,1986.510009765625,15454.4501953125,3083.5
2014-08-21,6777.7001953125,1992.3699951171875,15586.2001953125,3124.56005859375
2014-08-22,6775.2998046875,1988.4000244140625,15539.1904296875,3098.5
2014-08-25,,1997.9200439453125,15613.25,3165.469970703125
2014-08-26,6822.7998046875,2000.02001953125,15521.2197265625,3197.5400390625
2014-08-27,6830.7001953125,2000.1199951171875,15534.8203125,3194.449951171875
2014-08-28,6805.7998046875,1996.739990234375,15459.8603515625,3164.43994140625
2014-08-29,6819.7998046875,2003.3699951171875,15424.58984375,3172.6298828125
2014-09-01,6825.2998046875,,15476.599609375,3175.050048828125
