Date,AAPL,ADBE,AMAT,AMD,AVGO,CRM,CSCO,GOOG,IBM,INTC,INTU,META,MSFT,MU,NOW,NVDA,ORCL,QCOM,SNPS,TXN
2019-01-17,36.980438232421875,244.39999389648438,32.00953674316406,20.25,21.109888076782227,147.6522216796875,35.75822067260742,54.051239013671875,84.99880981445312,41.714317321777344,201.51654052734375,147.14529418945312,99.0647201538086,33.042720794677734,37.305999755859375,3.7612383365631104,43.687583923339844,45.946075439453125,89.13999938964844,79.04015350341797
2019-01-18,37.20820999145508,247.50999450683594,33.09383010864258,20.770000457763672,21.56378173828125,150.3032989501953,36.42146301269531,54.465843200683594,86.1326904296875,42.33395004272461,203.55331420898438,148.87171936035156,100.54902648925781,34.87626647949219,38.018001556396484,3.8903987407684326,44.308101654052734,46.36552047729492,91.48999786376953,80.5635757446289
2019-01-22,36.37303161621094,243.85000610351562,31.916879653930664,19.760000228881836,21.3546142578125,146.79476928710938,36.21925735473633,53.09013366699219,85.22840118408203,41.542198181152344,202.0970916748047,146.4209747314453,98.65399169921875,33.03297805786133,37.13999938964844,3.6881062984466553,44.01133728027344,45.54341506958008,89.79000091552734,78.29463958740234
2019-01-23,36.52012634277344,245.13999938964844,31.796405792236328,19.799999237060547,21.29094696044922,147.583251953125,36.76925277709961,53.340579986572266,92.4420394897461,41.2581787109375,202.001953125,143.17642211914062,99.61551666259766,33.393829345703125,36.79199981689453,3.7009975910186768,44.281131744384766,43.42940139770508,89.9800033569336,77.37894439697266
2019-01-24,36.23066711425781,242.55999755859375,35.04924011230469,20.850000381469727,21.78948974609375,144.74490356445312,36.890567779541016,53.25775146484375,92.19161987304688,42.82450866699219,201.92578125,144.69454956054688,99.13941192626953,35.685752868652344,37.13999938964844,3.9129574298858643,44.24515151977539,42.62406921386719,91.41999816894531,82.72718048095703
2019-01-25,37.431251525878906,244.9499969482422,36.31888198852539,21.93000030517578,22.152441024780273,147.57339477539062,37.311180114746094,54.10529327392578,93.19332122802734,40.48361587524414,203.96255493164062,147.84974670410156,100.04491424560547,37.997188568115234,38.215999603271484,3.9702234268188477,44.784725189208984,43.03512191772461,93.55000305175781,84.6071548461914
2019-01-28,37.084842681884766,241.85000610351562,35.864784240722656,20.18000030517578,22.125988006591797,145.19825744628906,37.00381851196289,53.06831359863281,93.40200805664062,40.199623107910156,200.86932373046875,146.32174682617188,98.09387969970703,37.13893127441406,37.5880012512207,3.421358585357666,44.532920837402344,42.48146057128906,91.6500015258789,83.20527648925781
2019-01-29,36.700443267822266,238.27000427246094,35.401405334472656,19.25,22.018505096435547,143.07936096191406,37.173675537109375,52.59915542602539,93.4437484741211,40.053314208984375,198.28053283691406,143.06729125976562,96.09617614746094,36.46598815917969,36.9640007019043,3.262450933456421,44.613861083984375,41.44123077392578,90.33999633789062,82.12752532958984
2019-01-30,39.208370208740234,242.6699981689453,36.69884490966797,23.09000015258789,22.39055633544922,147.0017852783203,37.7802848815918,54.00958251953125,93.47855377197266,40.91393280029297,203.77224731445312,149.248779296875,99.30744171142578,37.29499053955078,38.79999923706055,3.4059884548187256,45.288326263427734,42.08717346191406,92.43000030517578,83.40132904052734
2019-01-31,39.49072265625,247.82000732421875,36.216949462890625,24.40999984741211,22.178071975708008,149.77113342285156,38.24940872192383,55.36396026611328,93.50637817382812,40.55247497558594,205.4092254638672,165.39210510253906,97.48709869384766,37.27547073364258,44.00400161743164,3.5636565685272217,45.17141342163086,41.54189682006836,93.3499984741211,82.20917510986328
2019-02-01,39.50970458984375,247.3800048828125,36.430091857910156,24.510000228881836,22.05901527404785,153.61468505859375,38.28984451293945,55.08525085449219,93.28376007080078,41.938072204589844,204.10528564453125,164.41973876953125,95.94678497314453,38.621368408203125,44.301998138427734,3.5879526138305664,45.69301986694336,41.617393493652344,94.79000091552734,83.27883911132812
2019-02-04,40.63197708129883,254.74000549316406,36.05012893676758,24.1299991607666,22.498031616210938,155.4379425048828,38.29793930053711,56.17877960205078,94.0420150756836,42.359779357910156,210.25369262695312,167.9321746826172,98.7099838256836,38.49457931518555,45.02799987792969,3.698270559310913,45.89085006713867,41.68450927734375,97.55999755859375,83.12372589111328
2019-02-05,41.3271598815918,254.82000732421875,36.2540168762207,23.309999465942383,22.322757720947266,156.68955993652344,38.22514343261719,56.83290481567383,94.29242706298828,43.039669036865234,213.6610107421875,169.82730102539062,100.09160614013672,38.397056579589844,45.66999816894531,3.7173590660095215,46.0797119140625,42.55695724487305,98.70999908447266,83.5483169555664
2019-02-06,41.341392517089844,254.35000610351562,37.32902145385742,23.260000228881836,22.836183547973633,155.84197998046875,38.4030876159668,55.307430267333984,94.82804107666016,43.21721267700195,213.74661254882812,169.16249084472656,98.980712890625,40.49392318725586,45.11199951171875,3.792970657348633,46.097686767578125,42.86734390258789,99.73999786376953,86.94511413574219
2019-02-07,40.55842208862305,253.74000549316406,36.995391845703125,22.670000076293945,22.24752426147461,152.6882781982422,37.772193908691406,54.488162994384766,93.730224609375,42.636940002441406,210.31082153320312,165.0845184326172,98.27124786376953,38.40680694580078,45.391998291015625,3.6546387672424316,45.16242980957031,42.40594482421875,98.44999694824219,84.80577850341797
2019-02-08,40.606082916259766,257.0,36.865657806396484,23.049999237060547,22.658422470092773,154.40309143066406,38.16852951049805,54.30713653564453,94.09619140625,42.299163818359375,213.98458862304688,166.02711486816406,98.64464569091797,37.62657928466797,45.71200180053711,3.673232078552246,45.89085006713867,42.18784713745117,99.41999816894531,85.36922454833984
2019-02-11,40.372554779052734,258.3900146484375,36.97686767578125,22.959999084472656,22.79566192626953,157.5962371826172,38.48397445678711,54.304664611816406,94.29322814941406,42.23854446411133,214.59371948242188,164.4990997314453,98.25255584716797,37.62657928466797,45.801998138427734,3.630592107772827,46.070716857910156,42.640846252441406,98.87000274658203,85.54067993164062
2019-02-12,40.72045135498047,261.3699951171875,37.708980560302734,22.81999969482422,23.099088668823242,160.43455505371094,38.73469924926758,55.61193084716797,95.74292755126953,43.31248092651367,217.91539001464844,163.75494384765625,99.78353118896484,39.40160369873047,46.93000030517578,3.747603178024292,46.06172180175781,43.337127685546875,101.58999633789062,86.9124526977539
2019-02-13,40.551265716552734,260.2300109863281,37.85726547241211,22.850000381469727,23.258655548095703,158.07913208007812,38.41926956176758,55.551918029785156,96.77738189697266,43.71087646484375,217.56320190429688,162.79249572753906,99.7088623046875,40.649967193603516,46.39400100708008,3.7899959087371826,46.24158477783203,43.27839660644531,100.66000366210938,87.49219512939453
2019-02-14,40.69901657104492,260.1400146484375,37.72753143310547,23.1299991607666,23.27353858947754,157.16259765625,39.14720916748047,55.626808166503906,96.0455093383789,44.005340576171875,219.64755249023438,162.6734161376953,99.79285430908203,41.186378479003906,46.805999755859375,3.8309004306793213,46.29554748535156,43.26161193847656,100.61000061035156,87.34521484375
2019-02-15,40.608463287353516,259.45001220703125,36.235469818115234,23.68000030517578,23.3090877532959,156.74868774414062,39.98030471801758,55.22907257080078,97.13631439208984,44.74150466918945,222.06504821777344,161.2347412109375,101.02510070800781,40.95230484008789,46.97800064086914,3.9005627632141113,46.5113525390625,43.605567932128906,101.6500015258789,87.83515167236328
2019-02-19,40.729984283447266,257.80999755859375,36.42082214355469,23.950000762939453,23.28676986694336,158.28607177734375,40.15824508666992,55.472572326660156,97.60779571533203,44.516326904296875,223.3118896484375,161.02633666992188,100.97840881347656,40.92304229736328,46.91600036621094,3.8832082748413086,46.78115463256836,43.6307373046875,101.86000061035156,87.59833526611328
2019-02-20,40.992103576660156,258.1000061035156,36.32768630981445,23.950000762939453,23.432281494140625,156.2460479736328,40.142066955566406,55.23650360107422,97.11518859863281,44.507667541503906,224.58718872070312,161.2942352294922,100.45345306396484,41.166866302490234,45.900001525878906,3.930558919906616,46.55633544921875,43.999855041503906,102.9800033569336,88.13726043701172
2019-02-21,40.76097106933594,257.760009765625,36.16932678222656,23.920000076293945,23.227237701416016,157.32028198242188,39.96411895751953,54.4018669128418,97.0025863647461,44.52499008178711,223.69253540039062,158.7938690185547,102.57220458984375,40.50367736816406,46.00199890136719,3.8616409301757812,46.86208724975586,43.91595458984375,101.47000122070312,87.07575225830078
2019-02-22,41.21607971191406,258.8999938964844,36.72821044921875,24.360000610351562,22.860153198242188,158.97598266601562,40.53030776977539,55.066410064697266,97.99483489990234,45.46035385131836,238.8350830078125,160.62945556640625,104.03470611572266,41.517974853515625,47.0,3.946425437927246,47.194828033447266,44.56190872192383,102.30000305175781,87.62287139892578
2019-02-25,41.516319274902344,258.6199951171875,36.94245529174805,24.709999084472656,23.03377914428711,159.02525329589844,41.08030700683594,55.018306732177734,98.14263916015625,45.988643646240234,235.77041625976562,163.3382110595703,104.6159439086914,41.69353103637695,47.400001525878906,3.934030055999756,47.266780853271484,44.45284652709961,102.88999938964844,88.34139251708984
2019-02-26,41.5401496887207,261.2200012207031,36.86793899536133,24.209999084472656,22.73613929748535,160.64151000976562,41.395748138427734,55.30247116088867,98.32560729980469,46.10124206542969,236.9029998779297,162.85202026367188,105.33782958984375,41.89833068847656,47.242000579833984,3.8946120738983154,47.30274963378906,44.48640441894531,102.56999969482422,87.59019470214844
2019-02-27,41.66883087158203,262.8999938964844,36.122745513916016,23.479999542236328,22.445947647094727,160.75978088378906,41.72736358642578,55.34809875488281,97.93854522705078,46.10990905761719,237.79769897460938,161.54229736328125,105.15968322753906,40.29886245727539,48.0620002746582,3.8527166843414307,47.10490417480469,44.49480056762695,102.62999725341797,86.31637573242188
2019-02-28,41.25897979736328,262.5,35.71289825439453,23.530000686645508,22.765901565551758,161.2821044921875,41.87295150756836,55.54001998901367,97.20668029785156,45.867401123046875,235.2088623046875,160.19288635253906,105.02845764160156,39.86973571777344,47.88800048828125,3.828148603439331,46.88007354736328,44.78839874267578,101.68000030517578,86.37352752685547
2019-03-01,41.69266128540039,264.010009765625,35.91781997680664,23.68000030517578,22.550113677978516,162.1493682861328,41.58176803588867,56.584938049316406,97.95966339111328,46.16188049316406,238.3306884765625,161.01644897460938,105.4971923828125,40.55244827270508,48.70399856567383,3.882495641708374,47.22180938720703,45.46791076660156,103.19000244140625,87.17376708984375
2019-03-04,41.90235137939453,258.1600036621094,36.40220260620117,23.3700008392334,22.727048873901367,156.2066192626953,41.37956619262695,56.92266845703125,97.41777801513672,46.716148376464844,236.98867797851562,166.06678771972656,105.24410247802734,40.04529571533203,47.39400100708008,3.890685796737671,46.79914855957031,45.115577697753906,103.0,87.69631958007812
2019-03-05,41.82609939575195,257.3800048828125,36.262474060058594,23.5,22.90231704711914,154.69876098632812,41.492794036865234,57.62837600708008,97.03073120117188,46.49098205566406,235.1708221435547,169.92648315429688,104.7190933227539,39.00172424316406,47.20000076293945,3.884232997894287,47.08690643310547,45.249786376953125,103.37999725341797,87.01859283447266
2019-03-06,41.58543014526367,256.3999938964844,35.46139144897461,22.40999984741211,22.434371948242188,154.5213623046875,41.79206466674805,57.42156982421875,96.39736938476562,45.858741760253906,234.99948120117188,171.16676330566406,104.76595306396484,36.992637634277344,46.62200164794922,3.7733042240142822,47.07792663574219,46.50578308105469,103.68000030517578,86.07958984375
2019-03-07,41.104095458984375,255.4600067138672,34.99565124511719,22.079999923706055,21.951534271240234,153.3485870361328,41.484718322753906,56.699501037597656,95.25731658935547,45.55561828613281,233.59088134765625,167.81307983398438,103.49092102050781,36.89511489868164,46.67399978637695,3.7040672302246094,47.28476333618164,45.852333068847656,103.26000213623047,85.69579315185547
2019-03-08,41.2017936706543,254.74000549316406,35.15400314331055,22.010000228881836,21.84239387512207,152.81642150878906,41.3067741394043,56.65090560913086,95.06732177734375,45.451683044433594,234.01914978027344,168.27943420410156,103.60344696044922,37.69485092163086,46.790000915527344,3.738313674926758,47.455623626708984,45.42800521850586,103.19999694824219,85.622314453125
2019-03-11,42.629119873046875,260.9599914550781,35.87125015258789,22.959999084472656,22.24504280090332,155.36892700195312,41.9942741394043,58.30928421020508,96.91110229492188,46.20517349243164,238.45436096191406,170.73020935058594,105.77845764160156,38.06544876098633,47.97200012207031,3.99888277053833,47.35670471191406,46.123897552490234,105.41000366210938,86.9206314086914
2019-03-12,43.108070373535156,263.510009765625,36.05754089355469,23.489999771118164,22.29216194152832,155.9898223876953,42.18030548095703,59.1741828918457,97.3122329711914,46.395713806152344,238.22593688964844,170.58135986328125,106.51907348632812,38.280029296875,47.742000579833984,4.033130168914795,47.48259353637695,46.53972625732422,106.9000015258789,86.97776794433594
2019-03-13,43.29869079589844,264.3800048828125,35.955081939697266,23.3799991607666,22.42279624938965,157.49766540527344,42.53618621826172,59.180137634277344,97.50927734375,47.08857345581055,241.41436767578125,172.0200653076172,107.34407043457031,37.87040328979492,48.077999114990234,4.18450927734375,47.7164192199707,47.00649642944336,107.62999725341797,87.84330749511719
2019-03-14,43.780033111572266,267.69000244140625,36.262474060058594,22.81999969482422,22.17393684387207,158.34524536132812,42.657508850097656,58.794795989990234,97.671142578125,46.28311538696289,244.38385009765625,168.84498596191406,107.42845916748047,37.460784912109375,48.31800079345703,4.108570098876953,47.707420349121094,47.01498031616211,108.0,87.45138549804688
2019-03-15,44.34952926635742,257.0899963378906,37.62241744995117,23.290000915527344,24.000268936157227,159.173095703125,43.02956771850586,58.74074172973633,98.12152862548828,47.053932189941406,245.6782684326172,164.6876220703125,108.66597747802734,38.56285095214844,48.37799835205078,4.214040756225586,47.608497619628906,48.033355712890625,109.16999816894531,90.42356872558594
2019-03-18,44.80227279663086,257.760009765625,37.2591552734375,23.25,24.293771743774414,159.606689453125,43.28030014038086,58.73082733154297,98.67044830322266,46.85472869873047,245.28802490234375,159.2205352783203,110.22222900390625,38.63111877441406,48.19599914550781,4.192699432373047,48.07613754272461,48.228546142578125,109.30999755859375,89.6642074584961
2019-03-19,44.44723129272461,260.4200134277344,37.60378646850586,26.0,24.746013641357422,161.5580596923828,43.11853790283203,59.454383850097656,98.86749267578125,46.91535186767578,243.70811462402344,160.3119659423828,110.29721069335938,39.372337341308594,48.391998291015625,4.360454559326172,48.59772491455078,48.34735107421875,109.19000244140625,89.83567810058594
2019-03-20,44.83562469482422,259.739990234375,36.858612060546875,25.700000762939453,24.27638053894043,161.14414978027344,43.07810592651367,60.700164794921875,98.24116516113281,46.61222839355469,243.64149475097656,164.1518096923828,110.17532348632812,39.13827896118164,48.917999267578125,4.32794713973999,47.33871078491211,48.50859451293945,109.2699966430664,89.51720428466797
2019-03-21,46.4869384765625,264.17999267578125,38.49802780151367,27.889999389648438,24.757694244384766,164.5343475341797,43.628116607666016,61.07558059692383,99.53602600097656,47.322418212890625,248.04815673828125,164.78684997558594,112.70660400390625,42.90288162231445,50.189998626708984,4.564693450927734,48.59772491455078,49.02627182006836,112.91000366210938,91.63206481933594
2019-03-22,45.524269104003906,259.69000244140625,37.12874221801758,26.3700008392334,24.411518096923828,159.16322326660156,42.657508850097656,59.7841682434082,98.13560485839844,46.12723159790039,240.49118041992188,163.06039428710938,109.73472595214844,40.591453552246094,48.242000579833984,4.404877185821533,47.455623626708984,48.22005081176758,110.30999755859375,89.55804443359375
2019-03-25,44.973838806152344,262.2699890136719,36.70026397705078,25.969999313354492,24.37064552307129,158.55221557617188,42.649417877197266,59.164268493652344,97.94559478759766,45.71150588989258,241.58566284179688,164.99517822265625,110.30659484863281,39.54789352416992,48.34000015258789,4.31256103515625,47.42864990234375,48.06731033325195,111.36000061035156,87.45954895019531
2019-03-26,44.50917434692383,265.5899963378906,36.91449737548828,25.690000534057617,24.776878356933594,157.09361267089844,43.05384063720703,58.74867630004883,98.67747497558594,46.28311538696289,243.64149475097656,166.37435913085938,110.54096221923828,39.323577880859375,49.0,4.389240741729736,47.91426086425781,49.221458435058594,112.4000015258789,88.4557113647461
2019-03-27,44.90949249267578,262.3399963378906,36.262474060058594,24.889999389648438,24.68845558166504,152.8755340576172,42.98104476928711,58.17340087890625,97.98782348632812,46.040626525878906,243.06094360351562,164.57847595214844,109.47222137451172,38.26051712036133,48.27399826049805,4.380059719085693,47.4915885925293,48.29643630981445,112.48999786376953,86.52869415283203
2019-03-28,44.96907043457031,263.5299987792969,35.87125015258789,25.059999465942383,24.947046279907227,152.93466186523438,43.15898513793945,57.9487419128418,98.46634674072266,45.997314453125,246.71578979492188,164.26097106933594,109.62222290039062,38.36779022216797,48.66600036621094,4.398672580718994,47.833316802978516,47.99091339111328,113.93000030517578,85.66313171386719
2019-03-29,45.26215744018555,266.489990234375,36.94245529174805,25.520000457763672,25.083847045898438,156.0784912109375,43.668556213378906,58.18778610229492,99.2967529296875,46.508304595947266,248.800048828125,165.39210510253906,110.56908416748047,40.30860900878906,49.29800033569336,4.45599889755249,48.300968170166016,48.39826965332031,115.1500015258789,86.6103286743164
2019-04-01,45.56955337524414,272.1700134277344,38.31172561645508,26.360000610351562,25.507598876953125,158.84783935546875,44.46928787231445,59.23518371582031,100.84497833251953,47.20981979370117,252.9307403564453,167.3864288330078,111.58157348632812,41.20588302612305,49.145999908447266,4.523499011993408,49.083343505859375,49.06020736694336,117.56999969482422,88.7088623046875
2019-04-02,46.23197555541992,271.3500061035156,38.18131637573242,26.75,25.279043197631836,158.18753051757812,44.72002410888672,59.53571701049805,100.63385009765625,47.07991027832031,255.31961059570312,172.84361267089844,111.74097442626953,41.391197204589844,49.36399841308594,4.541365623474121,48.696659088134766,49.297847747802734,117.51000213623047,90.04795837402344
2019-04-03,46.54890060424805,271.5,39.52264404296875,29.020000457763672,25.374969482421875,160.26702880859375,44.995025634765625,59.80500411987305,101.07723236083984,48.0499153137207,256.1000671386719,172.18875122070312,112.47221374511719,42.81511306762695,49.428001403808594,4.68083381652832,48.61572265625,48.949893951416016,117.41999816894531,92.0648193359375
2019-04-04,46.62990951538086,267.8900146484375,39.69963073730469,29.09000015258789,25.191452026367188,156.22633361816406,44.881065368652344,60.255306243896484,100.47904205322266,48.43099594116211,249.96124267578125,174.64942932128906,111.90033721923828,41.83007049560547,47.40599822998047,4.671899795532227,48.39988327026367,49.1026496887207,115.26000213623047,92.46490478515625
2019-04-05,46.94207000732422,267.45001220703125,40.09085464477539,28.979999542236328,25.381641387939453,156.26576232910156,44.93804168701172,59.86600112915039,100.8309097290039,48.153846740722656,249.0760498046875,174.3517608642578,112.39720916748047,42.24944305419922,47.395999908447266,4.738655090332031,48.49879837036133,49.212974548339844,116.58999633789062,92.78336334228516
2019-04-08,47.68074035644531,268.80999755859375,39.97906494140625,28.530000686645508,25.398324966430664,156.17706298828125,45.165958404541016,59.70185089111328,100.90830993652344,48.22313690185547,248.181396484375,173.56793212890625,112.43473815917969,41.83981704711914,47.44200134277344,4.759500980377197,48.30994415283203,49.01778793334961,116.43000030517578,94.0816650390625
2019-04-09,47.537776947021484,268.989990234375,39.13143539428711,27.239999771118164,25.312400817871094,154.69876098632812,44.913631439208984,59.375038146972656,100.0075454711914,47.91135025024414,246.85609436035156,176.19728088378906,111.8253402709961,40.68898391723633,47.75199890136719,4.696715831756592,48.408878326416016,48.74622344970703,116.69000244140625,93.03651428222656
2019-04-10,47.80464553833008,271.5799865722656,39.28045654296875,27.829999923706055,25.651073455810547,157.9214630126953,45.43455505371094,59.61853790283203,100.64794921875,48.283756256103516,247.0371856689453,176.43544006347656,112.6784439086914,41.12786102294922,48.731998443603516,4.767192840576172,48.75212860107422,47.80422592163086,117.27999877929688,93.83670806884766
2019-04-11,47.40671920776367,271.8999938964844,39.559913635253906,27.790000915527344,25.80955696105957,158.40435791015625,45.25548553466797,59.74052810668945,101.18276977539062,48.32706069946289,247.5139617919922,176.12782287597656,112.80973052978516,41.235145568847656,49.15399932861328,4.753296375274658,48.58953094482422,47.439300537109375,117.76000213623047,93.80403137207031
2019-04-12,47.38765335083008,271.8599853515625,40.04427719116211,27.850000381469727,26.44518280029297,158.38465881347656,45.81710433959961,60.397640228271484,101.58389282226562,48.8640251159668,247.9621124267578,177.70545959472656,113.3909683227539,40.9718132019043,48.86000061035156,4.715327262878418,49.230892181396484,48.330387115478516,118.19000244140625,95.33915710449219
2019-04-15,47.47343826293945,272.2200012207031,39.78346633911133,27.329999923706055,26.392637252807617,157.77362060546875,46.0368766784668,60.557823181152344,101.26720428466797,48.74277114868164,248.74400329589844,178.25119018554688,113.48472595214844,40.78651428222656,48.757999420166016,4.583552360534668,49.348323822021484,48.52556228637695,117.56999969482422,93.97550964355469
2019-04-16,47.47821044921875,271.42999267578125,40.7242546081543,27.93000030517578,26.567808151245117,156.39390563964844,46.35432052612305,60.85687255859375,102.13982391357422,49.11518859863281,245.98838806152344,177.47723388671875,113.22224426269531,41.70327377319336,47.96200180053711,4.67065954208374,49.31220245361328,59.7870979309082,116.7300033569336,95.02069854736328
2019-04-17,48.402748107910156,269.45001220703125,40.882606506347656,27.489999771118164,26.737138748168945,153.0923309326172,45.83338928222656,61.31362533569336,97.89633178710938,50.717437744140625,244.34837341308594,177.38795471191406,114.15972137451172,42.08363723754883,47.24599838256836,4.647829055786133,49.21282196044922,67.11091613769531,116.04000091552734,94.3919677734375
2019-04-18,48.57668685913086,270.57000732421875,40.93849182128906,27.68000030517578,26.577817916870117,153.7329559326172,45.90665054321289,61.31510543823242,98.75489807128906,50.65680694580078,245.7786102294922,176.89183044433594,115.65973663330078,42.32746505737305,47.47999954223633,4.623258113861084,49.24896240234375,67.79830169677734,115.9800033569336,94.31847381591797
2019-04-22,48.736351013183594,272.2099914550781,40.78945541381836,28.18000030517578,26.275856018066406,156.46287536621094,45.85780334472656,61.933528900146484,97.74148559570312,50.94260787963867,249.42091369628906,180.02723693847656,116.02534484863281,42.32746505737305,48.52799987792969,4.677110195159912,49.339298248291016,69.56351470947266,116.98999786376953,93.86122131347656
2019-04-23,49.43928909301758,278.489990234375,40.82672119140625,27.969999313354492,26.3292293548584,158.89710998535156,46.1426887512207,62.7126350402832,98.83230590820312,50.9079704284668,253.3206329345703,182.34902954101562,117.60037994384766,41.713035583496094,48.709999084472656,4.7317070960998535,49.62835693359375,73.59458923339844,119.88999938964844,95.02884674072266
2019-04-24,49.3630485534668,275.45001220703125,41.413551330566406,28.459999084472656,26.219961166381836,157.2512969970703,46.297340393066406,62.28860855102539,98.48745727539062,50.85601043701172,251.75694274902344,181.1583709716797,117.19722747802734,41.96660232543945,48.540000915527344,4.744114398956299,49.84515380859375,73.68792724609375,119.87000274658203,96.7027587890625
2019-04-25,48.91505813598633,277.6600036621094,41.404239654541016,27.65999984741211,26.01059341430664,160.73020935058594,45.849674224853516,62.6580810546875,97.55854034423828,49.894649505615234,251.5662841796875,191.75518798828125,121.0784912109375,41.69353103637695,52.13800048828125,4.638398170471191,49.69157791137695,72.19427490234375,119.69999694824219,95.6739273071289
2019-04-26,48.681541442871094,281.9599914550781,41.599830627441406,27.8799991607666,25.892976760864258,163.55868530273438,45.4833869934082,63.09103012084961,98.1285629272461,45.40838623046875,241.78350830078125,189.99899291992188,121.77222442626953,41.05958938598633,53.41600036621094,4.419517993927002,50.052913665771484,73.52668762207031,120.12000274658203,95.70657348632812
2019-04-29,48.755409240722656,286.1400146484375,41.20862579345703,27.690000534057617,26.085664749145508,162.96739196777344,45.686885833740234,63.85475158691406,97.85411071777344,44.26517105102539,236.20565795898438,193.26336669921875,121.65975189208984,41.06934356689453,54.3380012512207,4.450291156768799,49.75482940673828,74.04434204101562,119.86000061035156,95.29013061523438
2019-04-30,47.81657409667969,289.25,41.050270080566406,27.6299991607666,26.559463500976562,162.95753479003906,45.54037094116211,58.940101623535156,98.712646484375,44.20454025268555,239.38079833984375,191.89410400390625,122.4378890991211,41.02058029174805,54.301998138427734,4.491733074188232,49.98064422607422,73.0938491821289,121.08000183105469,96.21283721923828
2019-05-01,50.163673400878906,283.3500061035156,40.40753936767578,26.809999465942383,26.601171493530273,159.8038330078125,45.239219665527344,57.928409576416016,98.91674041748047,43.9620361328125,232.50621032714844,191.52699279785156,119.88787078857422,40.86452865600586,54.08000183105469,4.478582382202148,49.574153900146484,73.29755401611328,120.08999633789062,94.95537567138672
