Date,AAPL,AMZN,CAT,DUK,GOOG,JNJ,JPM,NUE,PG,XOM,^GSPC
2021-09-01,148.8821563720703,173.9499969482422,191.17724609375,89.05760955810547,144.65440368652344,152.71617126464844,141.57286071777344,108.1971206665039,127.44505310058594,45.725704193115234,4524.08984375
2021-09-02,149.99502563476562,173.156005859375,194.6890106201172,89.50240325927734,143.04461669921875,153.76219177246094,142.22879028320312,107.28507232666016,127.54248046875,46.83972930908203,4536.9501953125
2021-09-03,150.62957763671875,173.90249633789062,193.39279174804688,88.68836975097656,143.5961151123047,153.85885620117188,141.36900329589844,106.14038848876953,127.63111877441406,46.66114044189453,4535.43017578125
2021-09-07,152.9626922607422,175.46449279785156,191.42547607421875,86.60710906982422,144.33401489257812,151.468017578125,141.12081909179688,106.80116271972656,127.15266418457031,46.38902282714844,4520.02978515625
2021-09-08,151.42030334472656,176.27499389648438,190.08331298828125,88.39464569091797,143.70370483398438,151.09881591796875,140.49148559570312,104.40008544921875,128.11846923828125,45.96381759643555,4514.06982421875
2021-09-09,150.40504455566406,174.20799255371094,188.8422393798828,87.79881286621094,143.7334442138672,147.73231506347656,141.10305786132812,104.7630386352539,127.57796478271484,45.997833251953125,4493.27978515625
2021-09-10,145.4263458251953,173.45750427246094,188.46533203125,86.60710906982422,140.76531982421875,146.7654266357422,139.48101806640625,104.46522521972656,127.70201110839844,45.9042854309082,4458.580078125
2021-09-13,145.99258422851562,172.85850524902344,189.55931091308594,86.21269226074219,142.29673767089844,145.73696899414062,141.69691467285156,101.62674713134766,129.07530212402344,47.08633804321289,4468.72998046875
2021-09-14,144.59657287597656,172.5,186.0016326904297,85.27276611328125,142.2382354736328,144.85797119140625,139.22398376464844,98.83479309082031,128.85379028320312,46.41453170776367,4443.0498046875
2021-09-15,145.48495483398438,173.7895050048828,189.1272430419922,85.62522888183594,144.02357482910156,145.40298461914062,140.19012451171875,102.02692413330078,128.57916259765625,47.979248046875,4480.7001953125
2021-09-16,145.2506103515625,174.41200256347656,187.16915893554688,85.10491943359375,143.19784545898438,145.22718811035156,140.12806701660156,102.20374298095703,127.68428039550781,47.46902084350586,4473.75
2021-09-17,142.5855712890625,173.12600708007812,183.62982177734375,83.64466857910156,140.3115234375,144.8140411376953,139.7646026611328,97.61566925048828,127.8880615234375,46.90775680541992,4432.990234375
2021-09-20,139.53981018066406,167.7864990234375,175.42051696777344,83.61949157714844,137.88497924804688,143.98776245117188,135.58091735839844,90.16117095947266,126.60330963134766,45.657676696777344,4357.72998046875
